x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,yvliang
1.897,-0.354,-0.828,-3.806,1.06,-3.806,4.114,-0.936,-0.911,-3.943,4.192,-8.415,0
1.895,-0.356,-0.821,-3.814,1.058,-3.814,4.111,-0.867,-0.906,-3.942,4.192,-8.414,0
1.895,-0.355,-0.825,-3.811,1.066,-3.811,4.113,-0.792,-0.904,-3.94,4.196,-8.417,0
1.89,-0.36,-0.816,-3.806,1.066,-3.806,4.111,-0.828,-0.904,-3.942,4.196,-8.411,0
1.89,-0.363,-0.824,-3.809,1.065,-3.809,4.107,-0.819,-0.905,-3.939,4.199,-8.405,0
1.892,-0.369,-0.817,-3.834,1.063,-3.834,4.108,-0.915,-0.907,-3.952,4.191,-8.419,0
1.893,-0.361,-0.813,-3.824,1.068,-3.824,4.103,-0.921,-0.906,-3.948,4.194,-8.427,0
1.896,-0.362,-0.811,-3.835,1.067,-3.835,4.112,-0.924,-0.911,-3.954,4.187,-8.419,0
1.899,-0.37,-0.812,-3.837,1.071,-3.837,4.107,-0.924,-0.904,-3.954,4.18,-8.41,0
1.894,-0.364,-0.809,-3.832,1.065,-3.832,4.105,-0.927,-0.899,-3.951,4.188,-8.407,0
1.897,-0.372,-0.817,-3.836,1.068,-3.836,4.104,-0.924,-0.906,-3.945,4.187,-8.403,0
1.901,-0.367,-0.814,-3.837,1.059,-3.837,4.104,-0.934,-0.9,-3.937,4.18,-8.415,0
1.9,-0.371,-0.821,-3.844,1.064,-3.844,4.112,-0.939,-0.907,-3.935,4.174,-8.416,0
1.903,-0.367,-0.825,-3.832,1.067,-3.832,4.113,-0.93,-0.901,-3.955,4.176,-8.412,0
1.889,-0.357,-0.824,-3.827,1.067,-3.827,4.114,-0.933,-0.9,-3.935,4.18,-8.404,0
1.889,-0.359,-0.829,-3.828,1.066,-3.828,4.121,-0.935,-0.907,-3.946,4.186,-8.395,0
1.888,-0.362,-0.826,-3.822,1.062,-3.822,4.117,-0.934,-0.905,-3.93,4.183,-8.392,0
1.896,-0.354,-0.825,-3.819,1.063,-3.819,4.112,-0.939,-0.914,-3.937,4.191,-8.414,0
1.894,-0.346,-0.834,-3.815,1.056,-3.815,4.112,-0.957,-0.909,-3.947,4.192,-8.404,0
1.89,-0.361,-0.834,-3.824,1.049,-3.824,4.119,-0.936,-0.913,-3.95,4.193,-8.404,0
1.898,-0.354,-0.836,-3.811,1.066,-3.811,4.112,-0.958,-0.915,-3.956,4.19,-8.394,0
1.884,-0.356,-0.83,-3.815,1.063,-3.815,4.121,-0.96,-0.907,-3.958,4.186,-8.418,0
1.895,-0.349,-0.825,-3.819,1.052,-3.819,4.118,-0.969,-0.905,-3.949,4.192,-8.41,0
1.893,-0.368,-0.829,-3.832,1.059,-3.832,4.113,-0.958,-0.913,-3.946,4.185,-8.418,0
1.897,-0.356,-0.817,-3.817,1.055,-3.817,4.114,-0.951,-0.906,-3.951,4.189,-8.416,0
1.885,-0.362,-0.816,-3.821,1.066,-3.821,4.118,-0.923,-0.912,-3.959,4.19,-8.41,0
1.888,-0.353,-0.822,-3.82,1.062,-3.82,4.116,-0.891,-0.914,-3.955,4.189,-8.422,0
1.889,-0.363,-0.83,-3.821,1.064,-3.821,4.114,-0.883,-0.903,-3.939,4.197,-8.414,0
1.891,-0.376,-0.818,-3.818,1.06,-3.818,4.111,-0.92,-0.904,-3.958,4.194,-8.412,0
1.893,-0.356,-0.814,-3.815,1.066,-3.815,4.106,-0.951,-0.908,-3.952,4.202,-8.413,0
1.892,-0.366,-0.81,-3.824,1.056,-3.824,4.109,-0.945,-0.908,-3.947,4.187,-8.406,0
1.897,-0.353,-0.807,-3.828,1.07,-3.828,4.103,-0.943,-0.915,-3.954,4.187,-8.414,0
1.891,-0.373,-0.814,-3.825,1.064,-3.825,4.1,-0.946,-0.916,-3.949,4.178,-8.424,0
1.888,-0.366,-0.805,-3.832,1.063,-3.832,4.113,-0.948,-0.912,-3.958,4.178,-8.414,0
1.896,-0.372,-0.808,-3.83,1.062,-3.83,4.106,-0.943,-0.917,-3.959,4.173,-8.415,0
1.891,-0.366,-0.815,-3.821,1.066,-3.821,4.115,-0.954,-0.917,-3.947,4.176,-8.406,0
1.894,-0.359,-0.824,-3.823,1.069,-3.823,4.104,-0.947,-0.902,-3.946,4.168,-8.41,0
1.89,-0.368,-0.824,-3.823,1.06,-3.823,4.114,-0.895,-0.918,-3.947,4.165,-8.411,0
1.897,-0.36,-0.829,-3.815,1.071,-3.815,4.115,-0.901,-0.911,-3.939,4.173,-8.395,0
1.899,-0.372,-0.826,-3.771,1.073,-3.771,4.114,-0.958,-0.919,-3.953,4.171,-8.401,0
1.897,-0.355,-0.833,-3.812,1.068,-3.812,4.116,-0.939,-0.913,-3.949,4.191,-8.385,0
1.886,-0.355,-0.838,-3.819,1.066,-3.819,4.116,-0.957,-0.912,-3.958,4.189,-8.397,0
1.893,-0.358,-0.826,-3.825,1.061,-3.825,4.117,-0.975,-0.898,-3.948,4.194,-8.415,0
1.889,-0.351,-0.829,-3.817,1.056,-3.817,4.113,-0.976,-0.91,-3.945,4.186,-8.405,0
1.883,-0.357,-0.833,-3.827,1.06,-3.827,4.119,-0.971,-0.908,-3.942,4.192,-8.391,0
1.888,-0.357,-0.829,-3.818,1.06,-3.818,4.11,-0.978,-0.915,-3.953,4.187,-8.406,0
1.89,-0.358,-0.832,-3.824,1.05,-3.824,4.111,-0.978,-0.911,-3.945,4.192,-8.415,0
1.901,-0.359,-0.824,-3.823,1.053,-3.823,4.121,-0.985,-0.909,-3.941,4.188,-8.409,0
1.886,-0.352,-0.827,-3.822,1.059,-3.822,4.123,-0.97,-0.917,-3.943,4.192,-8.412,0
1.892,-0.355,-0.832,-3.819,1.058,-3.819,4.118,-0.906,-0.91,-3.943,4.195,-8.413,0
1.896,-0.352,-0.828,-3.825,1.056,-3.825,4.115,-0.832,-0.916,-3.949,4.195,-8.422,0
1.889,-0.36,-0.824,-3.814,1.057,-3.814,4.116,-0.855,-0.916,-3.953,4.199,-8.421,0
1.878,-0.355,-0.822,-3.818,1.062,-3.818,4.107,-0.852,-0.905,-3.956,4.194,-8.418,0
1.893,-0.355,-0.818,-3.824,1.058,-3.824,4.116,-0.806,-0.915,-3.95,4.195,-8.416,0
1.9,-0.373,-0.817,-3.829,1.063,-3.829,4.106,-0.747,-0.91,-3.957,4.193,-8.413,0
1.894,-0.364,-0.818,-3.827,1.068,-3.827,4.109,-0.849,-0.916,-3.963,4.179,-8.411,0
1.892,-0.367,-0.822,-3.83,1.069,-3.83,4.109,-0.79,-0.911,-3.947,4.193,-8.411,0
1.885,-0.366,-0.81,-3.799,1.065,-3.799,4.105,-0.735,-0.913,-3.953,4.184,-8.414,0
1.89,-0.368,-0.821,-3.834,1.07,-3.834,4.106,-0.872,-0.91,-3.953,4.182,-8.414,0
1.895,-0.372,-0.814,-3.823,1.06,-3.823,4.106,-0.886,-0.91,-3.954,4.189,-8.416,0
1.89,-0.362,-0.821,-3.824,1.065,-3.824,4.101,-0.893,-0.908,-3.96,4.185,-8.413,0
1.89,-0.357,-0.836,-3.826,1.065,-3.826,4.119,-0.858,-0.91,-3.941,4.177,-8.413,0
1.895,-0.364,-0.829,-3.814,1.063,-3.814,4.118,-0.84,-0.912,-3.968,4.179,-8.418,0
1.893,-0.364,-0.832,-3.813,1.063,-3.813,4.114,-0.871,-0.92,-3.942,4.185,-8.41,0
1.899,-0.359,-0.831,-3.815,1.065,-3.815,4.115,-0.863,-0.913,-3.955,4.188,-8.415,0
1.884,-0.356,-0.827,-3.823,1.065,-3.823,4.111,-0.912,-0.91,-3.957,4.205,-8.415,0
1.889,-0.364,-0.823,-3.824,1.066,-3.824,4.118,-0.968,-0.919,-3.945,4.191,-8.414,0
1.886,-0.361,-0.835,-3.82,1.063,-3.82,4.109,-0.958,-0.908,-3.951,4.206,-8.41,0
1.886,-0.352,-0.827,-3.82,1.062,-3.82,4.112,-0.941,-0.918,-3.952,4.196,-8.402,0
1.888,-0.346,-0.825,-3.823,1.072,-3.823,4.109,-0.945,-0.917,-3.96,4.193,-8.424,0
1.89,-0.36,-0.828,-3.82,1.062,-3.82,4.104,-0.984,-0.921,-3.956,4.2,-8.423,0
1.89,-0.356,-0.822,-3.821,1.059,-3.821,4.108,-0.947,-0.924,-3.963,4.201,-8.417,0
1.885,-0.352,-0.817,-3.823,1.063,-3.823,4.108,-0.937,-0.91,-3.963,4.202,-8.408,0
1.887,-0.349,-0.823,-3.823,1.059,-3.823,4.11,-0.815,-0.919,-3.95,4.189,-8.423,0
1.894,-0.346,-0.82,-3.814,1.068,-3.814,4.109,-0.739,-0.918,-3.951,4.186,-8.422,0
1.888,-0.359,-0.816,-3.828,1.063,-3.828,4.119,-0.753,-0.911,-3.955,4.19,-8.427,0
1.883,-0.354,-0.822,-3.81,1.065,-3.81,4.11,-0.818,-0.915,,4.187,-8.428,0
1.897,-0.359,-0.819,-3.834,1.059,-3.834,4.112,-0.748,-0.908,-3.945,4.196,-8.412,0
1.889,-0.367,-0.814,-3.827,1.064,-3.827,4.109,-0.798,-0.917,-3.968,4.193,-8.43,0
1.885,-0.366,-0.812,-3.835,1.061,-3.835,4.103,-0.847,-0.913,-3.975,4.184,-8.428,0
1.888,-0.363,-0.81,-3.835,1.068,-3.835,4.097,-0.85,-0.907,-3.962,4.186,-8.419,0
1.893,-0.347,-0.81,-3.843,1.066,-3.843,4.099,-0.826,-0.922,-3.965,4.182,-8.418,0
1.894,-0.362,-0.816,-3.839,1.06,-3.839,4.091,-0.836,-0.91,-3.966,4.188,-8.416,0
1.887,-0.369,-0.825,-3.835,1.072,-3.835,4.098,-0.782,-0.915,-3.955,4.185,-8.428,0
1.89,-0.369,-0.82,-3.835,1.07,-3.835,4.095,-0.736,-0.923,-3.969,4.186,-8.417,0
1.893,-0.369,-0.821,-3.823,1.058,-3.823,4.101,-0.684,-0.92,-3.961,4.2,-8.415,0
1.892,-0.359,-0.823,-3.82,1.065,-3.82,4.095,-0.723,-0.916,-3.954,4.191,-8.428,0
1.892,-0.362,-0.817,-3.822,1.069,-3.822,4.109,-0.637,-0.921,-3.954,4.201,-8.428,0
1.895,-0.359,-0.826,-3.823,1.06,-3.823,4.103,-0.616,-0.915,-3.947,4.194,-8.422,0
1.888,-0.352,-0.827,-3.822,1.058,-3.822,4.094,-0.862,-0.924,-3.958,4.2,-8.42,0
1.892,-0.355,-0.822,-3.808,1.067,-3.808,4.103,-0.95,-0.915,-3.951,4.197,-8.411,0
1.894,-0.354,-0.821,-3.813,1.063,-3.813,4.095,-0.884,-0.922,-3.958,4.2,-8.429,0
1.897,-0.355,-0.818,-3.811,1.07,-3.811,4.095,-0.969,-0.91,-3.951,4.198,-8.422,0
1.888,-0.358,-0.816,-3.807,1.053,-3.807,4.091,-0.934,-0.92,-3.959,4.188,-8.412,0
1.896,-0.358,-0.818,-3.813,1.063,-3.813,4.098,-0.935,-0.911,-3.953,4.194,-8.425,0
1.892,-0.357,-0.816,-3.816,1.066,-3.816,4.095,-0.936,-0.922,-3.961,4.198,-8.415,0
1.894,-0.358,-0.823,-3.806,1.066,-3.806,4.099,-0.926,-0.912,-3.95,4.191,-8.424,0
1.892,-0.352,-0.819,-3.802,1.064,-3.802,4.097,-0.718,-0.922,-3.966,4.191,-8.422,0
1.895,-0.357,-0.819,-3.816,1.064,-3.816,4.111,-0.493,-0.917,-3.955,4.199,-8.411,0
1.896,-0.358,-0.809,-3.814,1.059,-3.814,4.1,-0.475,-0.917,-3.962,4.194,-8.423,0
1.897,-0.353,-0.812,-3.815,1.063,-3.815,4.108,-0.437,-0.917,-3.958,4.189,-8.419,0
1.896,-0.352,-0.813,-3.819,1.065,-3.819,4.102,-0.797,-0.92,-3.958,4.19,-8.423,0
1.89,-0.359,-0.807,-3.82,1.068,-3.82,4.073,-0.776,-0.921,-3.954,4.178,-8.426,0
1.89,-0.358,-0.816,-3.832,1.069,-3.832,4.076,-0.862,-0.916,-3.957,4.184,-8.43,0
1.894,-0.358,-0.809,-3.837,1.073,-3.837,4.081,-0.91,-0.916,-3.942,4.182,-8.421,0
1.9,-0.359,-0.814,-3.847,1.064,-3.847,4.08,-0.881,-0.921,-3.962,4.184,-8.42,0
1.893,-0.362,-0.806,-3.842,1.072,-3.842,4.077,-0.912,-0.918,-3.947,4.169,-8.429,0
1.898,-0.359,-0.817,-3.833,1.074,-3.833,4.088,-0.922,-0.919,-3.948,4.181,-8.423,0
1.898,-0.354,-0.824,-3.837,1.068,-3.837,4.08,-0.904,-0.921,-3.971,4.174,-8.412,0
1.893,-0.363,-0.822,-3.833,1.066,-3.833,4.087,-0.896,-0.915,-3.975,4.177,-8.416,0
1.893,-0.36,-0.824,-3.828,1.07,-3.828,4.093,-0.919,-0.921,-3.964,4.188,-8.429,0
1.894,-0.353,-0.826,-3.817,1.07,-3.817,4.093,-0.915,-0.923,-3.965,4.191,-8.41,0
1.892,-0.352,-0.827,-3.83,1.064,-3.83,4.097,-0.925,-0.922,-3.955,4.189,-8.42,0
1.894,-0.347,-0.828,-3.834,1.068,-3.834,4.098,-0.918,-0.927,-3.953,4.196,-8.419,0
1.891,-0.354,-0.824,-3.846,1.064,-3.846,4.091,-0.928,-0.923,-3.952,4.19,-8.423,0
1.882,-0.34,-0.821,-3.828,1.065,-3.828,4.1,-0.926,-0.916,-3.962,4.18,-8.423,0
1.887,-0.35,-0.827,-3.827,1.059,-3.827,4.096,-0.922,-0.916,-3.95,4.197,-8.426,0
1.889,-0.354,-0.822,-3.827,1.065,-3.827,4.101,-0.927,-0.92,-3.959,4.19,-8.418,0
1.886,-0.345,-0.821,-3.822,1.067,-3.822,4.097,-0.927,-0.925,-3.96,4.203,-8.418,0
1.89,-0.353,-0.826,-3.834,1.064,-3.834,4.095,-0.922,-0.924,-3.955,4.204,-8.437,0
1.892,-0.357,-0.812,-3.829,1.057,-3.829,4.092,-0.935,-0.927,-3.956,4.189,-8.424,0
1.885,-0.335,-0.814,-3.824,1.065,-3.824,4.101,-0.86,-0.922,-3.97,4.195,-8.427,0
1.885,-0.347,-0.815,-3.824,1.064,-3.824,4.087,-0.923,-0.925,-3.963,4.195,-8.42,0
1.901,-0.359,-0.809,-3.818,1.063,-3.818,4.097,-0.946,-0.929,-3.957,4.196,-8.432,0
1.891,-0.357,-0.807,-3.822,1.06,-3.822,4.084,-0.927,-0.922,-3.956,4.188,-8.427,0
1.903,-0.352,-0.804,-3.831,1.065,-3.831,4.089,-0.938,-0.917,-3.955,4.197,-8.418,0
1.896,-0.36,-0.811,-3.838,1.064,-3.838,4.084,-0.928,-0.923,-3.963,4.183,-8.409,0
1.892,-0.363,-0.796,-3.844,1.076,-3.844,4.076,-0.929,-0.923,-3.952,4.184,-8.423,0
1.892,-0.348,-0.804,-3.842,1.066,-3.842,4.084,-0.91,-0.915,-3.961,4.176,-8.422,0
1.892,-0.356,-0.804,-3.829,1.068,-3.829,4.084,-0.937,-0.922,-3.958,4.181,-8.421,0
1.887,-0.365,-0.804,-3.822,1.066,-3.822,4.077,-0.944,-0.926,-3.966,4.173,-8.435,0
1.891,-0.355,-0.805,-3.822,1.077,-3.822,4.085,-0.936,-0.92,-3.952,4.163,-8.418,0
1.893,-0.357,-0.822,-3.815,1.064,-3.815,4.089,-0.896,-0.919,-3.948,4.18,-8.415,0
1.887,-0.362,-0.823,-3.822,1.062,-3.822,4.093,-0.888,-0.918,-3.964,4.172,-8.405,0
1.893,-0.355,-0.829,-3.821,1.07,-3.821,4.09,-0.919,-0.913,-3.953,4.178,-8.417,0
1.889,-0.354,-0.822,-3.819,1.063,-3.819,4.099,-0.93,-0.936,-3.947,4.193,-8.415,0
1.892,-0.357,-0.829,-3.816,1.071,-3.816,4.096,-0.926,-0.932,-3.954,4.193,-8.419,0
1.885,-0.343,-0.824,-3.823,1.069,-3.823,4.096,-0.922,-0.922,-3.966,4.193,-8.42,0
1.895,-0.349,-0.826,-3.818,1.061,-3.818,4.088,-0.943,-0.921,-3.969,4.195,-8.424,0
1.893,-0.346,-0.824,-3.826,1.061,-3.826,4.095,-0.945,-0.916,-3.95,4.199,-8.41,0
1.889,-0.345,-0.816,-3.823,1.063,-3.823,4.097,-0.935,-0.916,-3.961,4.198,-8.424,0
1.895,-0.351,-0.812,-3.823,1.062,-3.823,4.098,-0.947,-0.919,-3.959,4.196,-8.411,0
1.891,-0.347,-0.819,-3.821,1.068,-3.821,4.094,-0.941,-0.918,-3.951,4.192,-8.426,0
1.895,-0.346,-0.813,-3.824,1.061,-3.824,4.101,-0.924,-0.923,-3.954,4.191,-8.414,0
1.89,-0.349,-0.815,-3.824,1.06,-3.824,4.094,-0.904,-0.922,-3.956,4.188,-8.42,0
1.886,-0.358,-0.811,-3.821,1.067,-3.821,4.096,-0.851,-0.922,-3.953,4.195,-8.421,0
1.892,-0.353,-0.808,-3.817,1.071,-3.817,4.095,-0.778,-0.92,-3.97,4.188,-8.43,0
1.886,-0.36,-0.813,-3.818,1.068,-3.818,4.095,-0.781,-0.926,-3.953,4.193,-8.421,0
1.904,-0.35,-0.796,-3.814,1.056,-3.814,4.092,-0.863,-0.921,-3.951,4.188,-8.428,0
1.888,-0.349,-0.805,-3.823,1.062,-3.823,4.088,-0.914,-0.918,-3.957,4.193,-8.422,0
1.907,-0.359,-0.804,-3.834,1.067,-3.834,4.09,-0.911,-0.918,-3.952,4.183,-8.421,0
1.899,-0.354,-0.805,-3.838,1.068,-3.838,4.088,-0.928,-0.924,-3.954,4.187,-8.426,0
1.9,-0.352,-0.804,-3.836,1.062,-3.836,4.082,-0.93,-0.919,-3.967,4.184,-8.416,0
1.894,-0.357,-0.801,-3.834,1.076,-3.834,4.086,-0.922,-0.923,-3.973,4.173,-8.427,0
1.887,-0.351,-0.805,-3.838,1.074,-3.838,4.081,-0.914,-0.915,-3.972,4.173,-8.42,0
1.892,-0.352,-0.805,-3.836,1.067,-3.836,4.083,-0.915,-0.926,-3.963,4.177,-8.416,0
1.892,-0.349,-0.818,-3.833,1.065,-3.833,4.086,-0.925,-0.918,-3.963,4.183,-8.416,0
1.888,-0.352,-0.831,-3.836,1.076,-3.836,4.094,-0.942,-0.919,-3.94,4.166,-8.415,0
1.891,-0.366,-0.828,-3.821,1.069,-3.821,4.097,-0.945,-0.919,-3.954,4.175,-8.414,0
1.886,-0.35,-0.826,-3.82,1.066,-3.82,4.096,-0.946,-0.917,-3.954,4.182,-8.411,0
1.895,-0.347,-0.819,-3.825,1.065,-3.825,4.089,-0.94,-0.92,-3.965,4.185,-8.422,0
1.894,-0.353,-0.82,-3.816,1.065,-3.816,4.1,-0.956,-0.922,-3.956,4.188,-8.428,0
1.889,-0.351,-0.821,-3.821,1.07,-3.821,4.095,-0.951,-0.926,-3.95,4.19,-8.428,0
1.894,-0.35,-0.824,-3.82,1.06,-3.82,4.096,-0.95,-0.917,-3.951,4.19,-8.428,0
1.897,-0.353,-0.82,-3.828,1.058,-3.828,4.092,-0.954,-0.923,-3.95,4.194,-8.418,0
1.89,-0.35,-0.817,-3.83,1.064,-3.83,4.095,-0.94,-0.918,-3.951,4.191,-8.43,0
1.889,-0.355,-0.82,-3.82,1.069,-3.82,4.098,-0.942,-0.922,-3.952,4.195,-8.418,0
1.89,-0.342,-0.821,-3.825,1.066,-3.825,4.094,-0.947,-0.919,-3.954,4.196,-8.421,0
1.89,-0.352,-0.812,-3.814,1.064,-3.814,4.092,-0.954,-0.919,-3.954,4.186,-8.422,0
1.889,-0.34,-0.808,-3.813,1.062,-3.813,4.092,-0.941,-0.926,-3.944,4.196,-8.428,0
1.9,-0.353,-0.815,-3.824,1.063,-3.824,4.094,-0.869,-0.923,-3.964,4.196,-8.429,0
1.898,-0.35,-0.815,-3.82,1.067,-3.82,4.091,-0.857,-0.922,-3.968,4.193,-8.426,0
1.894,-0.355,-0.807,-3.818,1.068,-3.818,4.09,-0.876,-0.921,-3.961,4.196,-8.425,0
1.899,-0.357,-0.802,-3.825,1.065,-3.825,4.082,-0.905,-0.915,-3.955,4.184,-8.43,0
1.898,-0.356,-0.806,-3.829,1.07,-3.829,4.079,-0.914,-0.921,-3.958,4.185,-8.42,0
1.895,-0.35,-0.805,-3.834,1.063,-3.834,4.089,-0.93,-0.921,-3.961,4.186,-8.421,0
1.898,-0.373,-0.8,-3.827,1.064,-3.827,4.082,-0.946,-0.918,-3.963,4.178,-8.425,0
1.892,-0.359,-0.801,-3.826,1.078,-3.826,4.09,-0.952,-0.924,-3.952,4.18,-8.431,0
1.902,-0.357,-0.804,-3.821,1.078,-3.821,4.085,-0.95,-0.92,-3.954,4.18,-8.436,0
1.907,-0.354,-0.808,-3.826,1.07,-3.826,4.078,-0.959,-0.926,-3.958,4.177,-8.431,0
1.902,-0.358,-0.81,-3.83,1.078,-3.83,4.094,-0.94,-0.927,-3.949,4.169,-8.392,0
1.896,-0.35,-0.817,-3.815,1.068,-3.815,4.103,-0.898,-0.912,-3.953,4.173,-8.409,0
1.892,-0.363,-0.816,-3.814,1.072,-3.814,4.097,-0.915,-0.92,-3.956,4.172,-8.405,0
1.895,-0.355,-0.82,-3.819,1.07,-3.819,4.096,-0.954,-0.928,-3.962,4.186,-8.406,0
1.896,-0.348,-0.823,-3.824,1.067,-3.824,4.101,-0.946,-0.914,-3.956,4.185,-8.413,0
1.889,-0.347,-0.817,-3.815,1.07,-3.815,4.098,-0.957,-0.926,-3.954,4.187,-8.419,0
1.894,-0.354,-0.822,-3.823,1.071,-3.823,4.096,-0.969,-0.919,-3.943,4.179,-8.422,0
1.891,-0.357,-0.815,-3.818,1.067,-3.818,4.103,-0.959,-0.926,-3.944,4.187,-8.417,0
1.895,-0.358,-0.816,-3.821,1.064,-3.821,4.096,-0.957,-0.924,-3.948,4.183,-8.411,0
1.892,-0.357,-0.824,-3.822,1.066,-3.822,4.095,-0.974,-0.921,-3.965,4.191,-8.412,0
1.886,-0.355,-0.818,-3.816,1.063,-3.816,4.099,-0.975,-0.926,-3.958,4.187,-8.418,0
1.893,-0.356,-0.815,-3.809,1.062,-3.809,4.094,-0.957,-0.922,-3.966,4.186,-8.418,0
1.892,-0.354,-0.814,-3.818,1.07,-3.818,4.09,-0.936,-0.924,-3.946,4.188,-8.422,0
1.892,-0.35,-0.809,-3.818,1.063,-3.818,4.106,-0.913,-0.93,-3.954,4.192,-8.425,0
1.887,-0.365,-0.804,-3.807,1.069,-3.807,4.101,-0.902,-0.922,-3.958,4.192,-8.423,0
1.897,-0.361,-0.813,-3.817,1.068,-3.817,4.095,-0.848,-0.926,-3.955,4.186,-8.411,0
1.897,-0.361,-0.803,-3.815,1.072,-3.815,4.097,-0.851,-0.914,-3.961,4.189,-8.414,0
1.902,-0.368,-0.798,-3.81,1.065,-3.81,4.095,-0.876,-0.923,-3.949,4.188,-8.414,0
1.895,-0.36,-0.806,-3.812,1.067,-3.812,4.092,-0.897,-0.914,-3.944,4.178,-8.427,0
1.891,-0.354,-0.802,-3.818,1.068,-3.818,4.097,-0.915,-0.916,-3.961,4.178,-8.428,0
1.896,-0.361,-0.798,-3.831,1.072,-3.831,4.095,-0.951,-0.922,-3.966,4.18,-8.419,0
1.892,-0.361,-0.805,-3.826,1.071,-3.826,4.097,-0.935,-0.925,-3.961,4.18,-8.421,0
1.889,-0.354,-0.807,-3.811,1.07,-3.811,4.097,-0.93,-0.923,-3.958,4.184,-8.411,0
1.902,-0.369,-0.804,-3.81,1.076,-3.81,4.091,-0.942,-0.913,-3.954,4.173,-8.416,0
1.902,-0.362,-0.812,-3.815,1.073,-3.815,4.099,-0.906,-0.926,-3.951,4.182,-8.417,0
1.902,-0.362,-0.81,-3.818,1.076,-3.818,4.096,-0.893,-0.917,-3.945,4.172,-8.417,0
1.891,-0.364,-0.809,-3.817,1.071,-3.817,4.105,-0.923,-0.924,-3.964,4.174,-8.412,0
1.895,-0.357,-0.826,-3.808,1.075,-3.808,4.108,-0.947,-0.919,-3.968,4.181,-8.42,0
1.888,-0.363,-0.817,-3.813,1.064,-3.813,4.109,-0.946,-0.923,-3.955,4.187,-8.414,0
1.895,-0.348,-0.826,-3.817,1.073,-3.817,4.111,-0.953,-0.924,-3.966,4.19,-8.421,0
1.892,-0.353,-0.821,-3.816,1.067,-3.816,4.11,-0.964,-0.921,-3.956,4.201,-8.415,0
1.885,-0.352,-0.814,-3.815,1.067,-3.815,4.104,-0.978,-0.918,-3.957,4.195,-8.426,0
1.893,-0.362,-0.808,-3.816,1.067,-3.816,4.102,-0.883,-0.92,-3.958,4.194,-8.42,0
1.891,-0.362,-0.819,-3.816,1.07,-3.816,4.108,-0.917,-0.921,-3.952,4.194,-8.417,0
1.893,-0.363,-0.814,-3.813,1.063,-3.813,4.101,-0.939,-0.918,-3.953,4.209,-8.422,0
1.89,-0.362,-0.814,-3.81,1.062,-3.81,4.105,-0.971,-0.922,-3.955,4.188,-8.42,0.4
1.888,-0.359,-0.81,-3.811,1.065,-3.811,4.101,-0.939,-0.917,-3.948,4.192,-8.416,0.4
1.887,-0.357,-0.804,-3.778,1.067,-3.778,4.106,-0.962,-0.918,-3.959,4.19,-8.418,0.4
1.885,-0.363,-0.811,-3.82,1.072,-3.82,4.104,-0.97,-0.924,-3.967,4.19,-8.418,0.4
1.896,-0.357,-0.813,-3.811,1.061,-3.811,4.101,-0.945,-0.922,-3.957,4.2,-8.41,0.2
1.892,-0.353,-0.814,-3.817,1.071,-3.817,4.09,-0.972,-0.918,-3.966,4.186,-8.417,0
1.885,-0.351,-0.811,-3.816,1.062,-3.816,4.103,-0.952,-0.916,-3.961,4.182,-8.425,0
1.885,-0.358,-0.818,-3.819,1.071,-3.819,4.102,-0.944,-0.919,-3.965,4.188,-8.408,0
1.889,-0.361,-0.815,-3.827,1.069,-3.827,4.11,-0.941,-0.92,-3.964,4.187,-8.427,0
1.89,-0.361,-0.817,-3.821,1.072,-3.821,4.103,-0.949,-0.923,-3.961,4.181,-8.411,0
1.886,-0.364,-0.814,-3.824,1.065,-3.824,4.101,-0.967,-0.921,-3.964,4.184,-8.419,0
1.882,-0.351,-0.811,-3.831,1.07,-3.831,4.1,-0.951,-0.914,-3.947,4.192,-8.424,0
1.886,-0.359,-0.814,-3.817,1.069,-3.817,4.1,-0.952,-0.92,-3.954,4.188,-8.424,0
1.887,-0.358,-0.818,-3.815,1.067,-3.815,4.103,-0.974,-0.926,-3.96,4.185,-8.412,0
1.89,-0.361,-0.812,-3.818,1.066,-3.818,4.107,-0.983,-0.922,-3.955,4.196,-8.427,0
1.89,-0.366,-0.813,-3.817,1.065,-3.817,4.102,-0.969,-0.917,-3.954,4.178,-8.426,0
1.889,-0.359,-0.815,-3.815,1.069,-3.815,4.1,-0.991,-0.92,-3.948,4.185,-8.419,0
1.882,-0.358,-0.818,-3.823,1.075,-3.823,4.102,-0.982,-0.919,-3.963,4.188,-8.428,0
1.886,-0.362,-0.808,-3.822,1.074,-3.822,4.112,-0.976,-0.926,-3.97,4.184,-8.419,0
1.894,-0.361,-0.814,-3.817,1.07,-3.817,4.101,-0.98,-0.921,-3.966,4.191,-8.406,0
1.886,-0.363,-0.82,-3.806,1.068,-3.806,4.099,-0.974,-0.918,-3.954,4.186,-8.415,0
1.884,-0.37,-0.811,-3.823,1.067,-3.823,4.098,-0.978,-0.91,-3.954,4.194,-8.418,0
1.885,-0.356,-0.806,-3.818,1.065,-3.818,4.1,-0.965,-0.925,-3.959,4.187,-8.418,0
1.89,-0.368,-0.813,-3.819,1.06,-3.819,4.105,-0.992,-0.92,-3.956,4.202,-8.423,0
1.893,-0.365,-0.812,-3.814,1.067,-3.814,4.105,-1.014,-0.92,-3.961,4.197,-8.415,3.4
